DATE,TIME,PRICE,POSITIVE STOCK,NEGATIVE STOCK,TRADE SIDE 
2022-11-12,20:49:04,2162,5865,7155,SHORT
2022-11-12,20:49:05,2164,5872,7153,SHORT
2022-11-12,20:49:06,2156,5868,7150,SHORT
2022-11-12,20:49:07,2140,5864,7152,SHORT
2022-11-12,20:49:08,2153,5864,7147,SHORT
2022-11-12,20:49:09,2173,5862,7143,SHORT
2022-11-12,20:49:10,2175,5865,7144,SHORT
2022-11-12,20:49:11,2183,5867,7146,SHORT
2022-11-12,20:49:12,2203,5867,7151,SHORT
2022-11-12,20:49:13,2217,5873,7147,SHORT
2022-11-12,20:49:14,2209,5880,7148,SHORT
2022-11-12,20:49:15,2203,5883,7154,SHORT
2022-11-12,20:49:16,2183,5885,7157,SHORT
2022-11-12,20:49:17,2201,5891,7151,SHORT
2022-11-12,20:49:18,2210,5897,7157,SHORT
2022-11-12,20:49:19,2198,5892,7159,SHORT
2022-11-12,20:49:20,2190,5887,7162,SHORT
2022-11-12,20:49:21,2180,5882,7157,SHORT
2022-11-12,20:49:22,2188,5884,7154,SHORT
2022-11-12,20:49:23,2182,5889,7153,SHORT
2022-11-12,20:49:24,2192,5887,7156,SHORT
2022-11-12,20:49:25,2172,5886,7153,SHORT
2022-11-12,20:49:26,2164,5892,7149,SHORT
2022-11-12,20:49:27,2166,5896,7144,SHORT
2022-11-12,20:49:28,2157,5894,7140,SHORT
2022-11-12,20:49:29,2169,5894,7141,SHORT
2022-11-12,20:49:30,2171,5891,7136,SHORT
2022-11-12,20:49:31,2160,5891,7130,SHORT
2022-11-12,20:49:32,2167,5896,7138,SHORT
2022-11-12,20:49:33,2181,5893,7134,SHORT
2022-11-12,20:49:34,2192,5895,7128,SHORT
2022-11-12,20:49:35,2193,5891,7132,SHORT
2022-11-12,20:49:36,2175,5892,7134,SHORT
2022-11-12,20:49:37,2157,5888,7135,SHORT
2022-11-12,20:49:38,2176,5888,7134,SHORT
2022-11-12,20:49:39,2183,5895,7129,SHORT
2022-11-12,20:49:40,2185,5889,7134,SHORT
2022-11-12,20:49:41,2186,5883,7133,SHORT
2022-11-12,20:49:42,2194,5883,7130,SHORT
2022-11-12,20:49:43,2205,5889,7130,SHORT
2022-11-12,20:49:44,2190,5883,7127,SHORT
2022-11-12,20:49:45,2201,5887,7125,SHORT
2022-11-12,20:49:46,2189,5885,7128,SHORT
2022-11-12,20:49:47,2203,5891,7135,SHORT
2022-11-12,20:49:48,2201,5895,7129,SHORT
2022-11-12,20:49:49,2198,5894,7130,SHORT
2022-11-12,20:49:50,2184,5888,7134,SHORT
2022-11-12,20:49:52,2190,5884,7136,SHORT
2022-11-12,20:49:53,2210,5883,7140,SHORT
2022-11-12,20:49:54,2194,5890,7141,SHORT
2022-11-12,20:49:55,2185,5887,7138,SHORT
2022-11-12,20:49:56,2194,5886,7139,SHORT
2022-11-12,20:49:57,2187,5880,7147,SHORT
2022-11-12,20:49:58,2206,5877,7152,SHORT
2022-11-12,20:49:59,2191,5871,7160,SHORT
2022-11-12,20:50:00,2192,5866,7162,SHORT
2022-11-12,20:50:01,2190,5869,7162,SHORT
2022-11-12,20:50:02,2209,5869,7164,SHORT
2022-11-12,20:50:03,2212,5876,7162,SHORT
2022-11-12,20:50:04,2195,5884,7160,SHORT
2022-11-12,20:50:05,2210,5886,7158,SHORT
2022-11-12,20:50:06,2206,5889,7158,SHORT
2022-11-12,20:50:07,2203,5885,7162,SHORT
2022-11-12,20:50:08,2223,5886,7161,SHORT
2022-11-12,20:50:09,2226,5883,7165,SHORT
2022-11-12,20:50:10,2219,5890,7167,SHORT
2022-11-12,20:50:11,2223,5886,7172,SHORT
2022-11-12,20:50:12,2233,5886,7178,SHORT
2022-11-12,20:50:13,2219,5893,7176,SHORT
2022-11-12,20:50:14,2225,5899,7177,SHORT
2022-11-12,20:50:15,2212,5901,7180,SHORT
2022-11-12,20:50:16,2232,5903,7177,SHORT
2022-11-12,20:50:17,2212,5911,7182,SHORT
2022-11-12,20:50:18,2219,5918,7190,SHORT
2022-11-12,20:50:19,2212,5919,7191,SHORT
2022-11-12,20:50:20,2232,5915,7192,SHORT
2022-11-12,20:50:21,2223,5909,7188,SHORT
2022-11-12,20:50:22,2204,5906,7185,SHORT
2022-11-12,20:50:23,2198,5911,7186,SHORT
2022-11-12,20:50:24,2196,5918,7189,SHORT
2022-11-12,20:50:25,2209,5920,7197,SHORT
2022-11-12,20:50:26,2201,5914,7194,SHORT
2022-11-12,20:50:27,2198,5917,7201,SHORT
2022-11-12,20:50:28,2193,5924,7202,SHORT
2022-11-12,20:50:29,2190,5925,7197,SHORT
2022-11-12,20:50:30,2189,5920,7192,SHORT
2022-11-12,20:50:31,2208,5921,7196,SHORT
2022-11-12,20:50:32,2194,5924,7193,SHORT
2022-11-12,20:50:33,2200,5932,7190,SHORT
2022-11-12,20:50:34,2184,5937,7184,SHORT
2022-11-12,20:50:35,2164,5939,7190,SHORT
2022-11-12,20:50:36,2162,5935,7186,SHORT
2022-11-12,20:50:37,2182,5937,7187,SHORT
2022-11-12,20:50:38,2178,5944,7191,SHORT
2022-11-12,20:50:40,2181,5940,7187,SHORT
2022-11-12,20:50:41,2191,5938,7194,SHORT
2022-11-12,20:50:42,2175,5944,7202,SHORT
2022-11-12,20:50:43,2181,5945,7196,SHORT
2022-11-12,20:50:44,2193,5942,7196,SHORT
2022-11-12,20:50:45,2193,5939,7195,SHORT
2022-11-12,20:50:46,2178,5945,7203,SHORT
2022-11-12,20:50:47,2172,5951,7202,SHORT
2022-11-12,20:50:48,2183,5955,7199,SHORT
2022-11-12,20:50:49,2202,5958,7203,SHORT
2022-11-12,20:50:50,2183,5954,7204,SHORT
2022-11-12,20:50:51,2191,5958,7204,SHORT
2022-11-12,20:50:52,2191,5960,7209,SHORT
2022-11-12,20:50:53,2181,5964,7213,SHORT
2022-11-12,20:50:54,2195,5963,7212,SHORT
2022-11-12,20:50:55,2188,5961,7215,SHORT
2022-11-12,20:50:56,2175,5969,7220,SHORT
2022-11-12,20:50:57,2155,5977,7220,SHORT
2022-11-12,20:50:58,2174,5978,7214,SHORT
2022-11-12,20:50:59,2174,5982,7213,SHORT
2022-11-12,20:51:00,2165,5982,7221,SHORT
2022-11-12,20:51:01,2149,5985,7215,SHORT
2022-11-12,20:51:02,2167,5989,7211,SHORT
2022-11-12,20:51:03,2166,5997,7214,SHORT
2022-11-12,20:51:04,2173,5992,7213,SHORT
2022-11-12,20:51:05,2158,5998,7214,SHORT
2022-11-12,20:51:06,2153,6000,7216,SHORT
2022-11-12,20:51:07,2138,6000,7216,SHORT
2022-11-12,20:51:08,2153,6007,7223,SHORT
2022-11-12,20:51:09,2163,6001,7225,SHORT
2022-11-12,20:51:10,2154,6009,7226,SHORT
2022-11-12,20:51:11,2170,6016,7224,SHORT
2022-11-12,20:51:12,2172,6019,7227,SHORT
2022-11-12,20:51:13,2190,6017,7234,SHORT
2022-11-12,20:51:14,2170,6014,7228,SHORT
2022-11-12,20:51:15,2182,6014,7232,SHORT
2022-11-12,20:51:16,2173,6015,7239,SHORT
2022-11-12,20:51:17,2164,6014,7242,SHORT
2022-11-12,20:51:18,2175,6015,7236,SHORT
2022-11-12,20:51:19,2178,6021,7241,SHORT
2022-11-12,20:51:20,2191,6024,7247,SHORT
2022-11-12,20:51:21,2171,6032,7253,SHORT
2022-11-12,20:51:22,2152,6036,7256,SHORT
2022-11-12,20:51:23,2170,6035,7258,SHORT
2022-11-12,20:51:24,2176,6041,7260,SHORT
2022-11-12,20:51:25,2157,6036,7258,SHORT
2022-11-12,20:51:26,2168,6032,7256,SHORT
2022-11-12,20:51:27,2171,6027,7262,SHORT
2022-11-12,20:51:28,2154,6026,7262,SHORT
2022-11-12,20:51:29,2137,6026,7263,SHORT
2022-11-12,20:51:30,2135,6031,7271,SHORT
2022-11-12,20:51:32,2137,6025,7274,SHORT
2022-11-12,20:51:33,2125,6019,7277,SHORT
2022-11-12,20:51:34,2127,6017,7276,SHORT
2022-11-12,20:51:35,2120,6024,7275,SHORT
2022-11-12,20:51:36,2125,6019,7276,SHORT
2022-11-12,20:51:37,2118,6023,7276,SHORT
2022-11-12,20:51:38,2114,6023,7274,SHORT
2022-11-12,20:51:39,2120,6020,7282,SHORT
2022-11-12,20:51:40,2133,6016,7289,SHORT
2022-11-12,20:51:41,2140,6017,7296,SHORT
2022-11-12,20:51:42,2130,6014,7293,SHORT
2022-11-12,20:51:43,2116,6022,7298,SHORT
2022-11-12,20:51:44,2098,6021,7295,SHORT
2022-11-12,20:51:45,2115,6029,7293,SHORT
2022-11-12,20:51:46,2097,6027,7299,SHORT
2022-11-12,20:51:47,2077,6021,7298,SHORT
2022-11-12,20:51:48,2060,6020,7299,SHORT
2022-11-12,20:51:49,2052,6022,7304,SHORT
2022-11-12,20:51:50,2063,6023,7306,SHORT
2022-11-12,20:51:51,2078,6021,7311,SHORT
2022-11-12,20:51:52,2094,6026,7307,SHORT
2022-11-12,20:51:53,2097,6024,7302,SHORT
2022-11-12,20:51:54,2086,6029,7305,SHORT
2022-11-12,20:51:55,2102,6025,7305,SHORT
2022-11-12,20:51:56,2098,6026,7300,SHORT
2022-11-12,20:51:57,2094,6020,7307,SHORT
2022-11-12,20:51:58,2105,6024,7310,SHORT
2022-11-12,20:51:59,2110,6019,7311,SHORT
2022-11-12,20:52:00,2091,6027,7319,SHORT
2022-11-12,20:52:01,2076,6025,7325,SHORT
2022-11-12,20:52:02,2090,6030,7325,SHORT
2022-11-12,20:52:03,2077,6031,7324,SHORT
2022-11-12,20:52:04,2094,6038,7332,SHORT
2022-11-12,20:52:05,2111,6044,7338,SHORT
2022-11-12,20:52:06,2101,6040,7338,SHORT
2022-11-12,20:52:07,2102,6037,7333,SHORT
2022-11-12,20:52:08,2112,6036,7338,SHORT
2022-11-12,20:52:09,2124,6032,7337,SHORT
2022-11-12,20:52:10,2118,6036,7341,SHORT
2022-11-12,20:52:11,2127,6035,7345,SHORT
2022-11-12,20:52:12,2146,6037,7344,SHORT
2022-11-12,20:52:13,2137,6042,7339,SHORT
2022-11-12,20:52:14,2138,6037,7342,SHORT
2022-11-12,20:52:15,2142,6034,7350,SHORT
2022-11-12,20:52:16,2158,6038,7354,SHORT
2022-11-12,20:52:17,2149,6045,7361,SHORT
2022-11-12,20:52:18,2141,6051,7367,SHORT
2022-11-12,20:52:20,2135,6054,7361,SHORT
2022-11-12,20:52:21,2123,6048,7357,SHORT
2022-11-12,20:52:22,2125,6044,7357,SHORT
2022-11-12,20:52:23,2144,6044,7356,SHORT
2022-11-12,20:52:24,2144,6048,7355,SHORT
2022-11-12,20:52:25,2127,6048,7350,SHORT
2022-11-12,20:52:26,2117,6054,7353,SHORT
2022-11-12,20:52:27,2110,6053,7348,SHORT
2022-11-12,20:52:28,2098,6057,7351,SHORT
2022-11-12,20:52:29,2080,6065,7355,SHORT
2022-11-12,20:52:30,2079,6072,7357,SHORT
2022-11-12,20:52:31,2097,6079,7363,SHORT
2022-11-12,20:52:32,2100,6077,7371,SHORT
2022-11-12,20:52:33,2109,6077,7374,SHORT
2022-11-12,20:52:34,2096,6082,7368,SHORT
2022-11-12,20:52:35,2105,6082,7374,SHORT
2022-11-12,20:52:36,2085,6089,7381,SHORT
2022-11-12,20:52:37,2090,6096,7375,SHORT
2022-11-12,20:52:38,2100,6104,7382,SHORT
2022-11-12,20:52:39,2115,6100,7387,SHORT
2022-11-12,20:52:40,2127,6102,7383,SHORT
2022-11-12,20:52:41,2113,6109,7389,SHORT
2022-11-12,20:52:42,2129,6115,7384,SHORT
2022-11-12,20:52:43,2126,6118,7378,SHORT
2022-11-12,20:52:44,2112,6116,7374,SHORT
2022-11-12,20:52:45,2114,6112,7374,SHORT
2022-11-12,20:52:46,2094,6109,7368,SHORT
2022-11-12,20:52:47,2091,6109,7376,SHORT
2022-11-12,20:52:48,2089,6114,7371,SHORT
2022-11-12,20:52:49,2097,6111,7371,SHORT
2022-11-12,20:52:50,2093,6117,7370,SHORT
2022-11-12,20:52:51,2099,6117,7369,SHORT
2022-11-12,20:52:52,2089,6122,7377,SHORT
2022-11-12,20:52:53,2105,6121,7375,SHORT
2022-11-12,20:52:54,2125,6127,7380,SHORT
2022-11-12,20:52:55,2118,6125,7379,SHORT
2022-11-12,20:52:56,2108,6121,7385,SHORT
2022-11-12,20:52:57,2124,6119,7387,SHORT
2022-11-12,20:52:58,2116,6123,7384,SHORT
2022-11-12,20:52:59,2136,6120,7379,SHORT
2022-11-12,20:53:00,2125,6121,7376,SHORT
2022-11-12,20:53:01,2136,6123,7372,SHORT
2022-11-12,20:53:02,2139,6129,7376,SHORT
2022-11-12,20:53:03,2157,6129,7372,SHORT
2022-11-12,20:53:04,2177,6124,7377,SHORT
2022-11-12,20:53:05,2170,6129,7376,SHORT
2022-11-12,20:53:06,2174,6127,7382,SHORT
2022-11-12,20:53:07,2166,6131,7390,SHORT
2022-11-12,20:53:08,2158,6135,7385,SHORT
2022-11-12,20:53:09,2143,6139,7393,SHORT
2022-11-12,20:53:10,2147,6137,7394,SHORT
2022-11-12,20:53:12,2160,6136,7393,SHORT
2022-11-12,20:53:13,2162,6133,7399,SHORT
2022-11-12,20:53:14,2144,6132,7396,SHORT
2022-11-12,20:53:15,2154,6129,7398,SHORT
2022-11-12,20:53:16,2173,6130,7393,SHORT
2022-11-12,20:53:17,2185,6135,7392,SHORT
2022-11-12,20:53:18,2175,6130,7389,SHORT
2022-11-12,20:53:19,2190,6125,7391,SHORT
2022-11-12,20:53:20,2191,6121,7399,SHORT
2022-11-12,20:53:21,2181,6123,7398,SHORT
2022-11-12,20:53:22,2195,6128,7393,SHORT
2022-11-12,20:53:23,2207,6130,7398,SHORT
2022-11-12,20:53:24,2218,6136,7400,SHORT
2022-11-12,20:53:25,2206,6138,7400,SHORT
2022-11-12,20:53:26,2188,6135,7401,SHORT
2022-11-12,20:53:27,2201,6141,7395,SHORT
2022-11-12,20:53:28,2219,6147,7395,SHORT
2022-11-12,20:53:29,2225,6143,7389,SHORT
2022-11-12,20:53:30,2235,6138,7397,SHORT
2022-11-12,20:53:31,2240,6134,7394,SHORT
2022-11-12,20:53:32,2243,6137,7398,SHORT
2022-11-12,20:53:33,2250,6141,7405,SHORT
2022-11-12,20:53:34,2245,6148,7410,SHORT
2022-11-12,20:53:35,2240,6153,7405,SHORT
2022-11-12,20:53:36,2228,6153,7406,SHORT
2022-11-12,20:53:37,2224,6160,7401,SHORT
2022-11-12,20:53:38,2207,6159,7407,SHORT
2022-11-12,20:53:39,2206,6166,7412,SHORT
2022-11-12,20:53:40,2214,6164,7412,SHORT
2022-11-12,20:53:41,2204,6162,7417,SHORT
2022-11-12,20:53:42,2200,6156,7419,SHORT
2022-11-12,20:53:43,2180,6154,7417,SHORT
2022-11-12,20:53:44,2197,6153,7425,SHORT
2022-11-12,20:53:45,2180,6153,7421,SHORT
2022-11-12,20:53:46,2189,6151,7428,SHORT
2022-11-12,20:53:47,2181,6159,7427,SHORT
2022-11-12,20:53:48,2183,6155,7422,SHORT
2022-11-12,20:53:49,2173,6149,7422,SHORT
2022-11-12,20:53:50,2183,6146,7418,SHORT
2022-11-12,20:53:51,2172,6152,7412,SHORT
2022-11-12,20:53:52,2156,6148,7414,SHORT
2022-11-12,20:53:53,2141,6152,7408,SHORT
2022-11-12,20:53:54,2152,6160,7410,SHORT
2022-11-12,20:53:55,2137,6159,7410,SHORT
2022-11-12,20:53:56,2118,6167,7413,SHORT
2022-11-12,20:53:57,2100,6174,7421,SHORT
2022-11-12,20:53:58,2105,6170,7425,SHORT
2022-11-12,20:53:59,2097,6165,7424,SHORT
2022-11-12,20:54:00,2110,6161,7425,SHORT
2022-11-12,20:54:01,2113,6162,7425,SHORT
2022-11-12,20:54:03,2096,6170,7433,SHORT
2022-11-12,20:54:04,2108,6173,7427,SHORT
2022-11-12,20:54:05,2089,6167,7431,SHORT
2022-11-12,20:54:06,2101,6171,7426,SHORT
2022-11-12,20:54:07,2098,6175,7431,SHORT
2022-11-12,20:54:08,2081,6169,7427,SHORT
2022-11-12,20:54:09,2084,6176,7429,SHORT
2022-11-12,20:54:10,2075,6172,7427,SHORT
2022-11-12,20:54:11,2079,6175,7434,SHORT
2022-11-12,20:54:12,2089,6172,7434,SHORT
2022-11-12,20:54:13,2074,6178,7437,SHORT
2022-11-12,20:54:14,2057,6173,7442,SHORT
2022-11-12,20:54:15,2058,6176,7438,SHORT
2022-11-12,20:54:16,2064,6183,7433,SHORT
2022-11-12,20:54:17,2044,6177,7439,SHORT
2022-11-12,20:54:18,2033,6185,7446,SHORT
2022-11-12,20:54:19,2022,6184,7450,SHORT
2022-11-12,20:54:20,2022,6188,7444,SHORT
2022-11-12,20:54:21,2034,6195,7445,SHORT
2022-11-12,20:54:22,2034,6197,7449,SHORT
2022-11-12,20:54:23,2040,6192,7454,SHORT
2022-11-12,20:54:24,2056,6187,7459,SHORT
2022-11-12,20:54:25,2074,6181,7461,SHORT
2022-11-12,20:54:26,2055,6178,7466,SHORT
2022-11-12,20:54:27,2048,6172,7466,SHORT
2022-11-12,20:54:28,2062,6167,7469,SHORT
2022-11-12,20:54:29,2063,6169,7468,SHORT
2022-11-12,20:54:30,2051,6170,7464,SHORT
2022-11-12,20:54:31,2050,6166,7466,SHORT
2022-11-12,20:54:32,2059,6171,7460,SHORT
2022-11-12,20:54:33,2062,6169,7455,SHORT
2022-11-12,20:54:34,2045,6172,7451,SHORT
2022-11-12,20:54:35,2059,6173,7457,SHORT
2022-11-12,20:54:36,2055,6171,7455,SHORT
2022-11-12,20:54:37,2047,6169,7455,SHORT
2022-11-12,20:54:38,2054,6171,7456,SHORT
2022-11-12,20:54:39,2069,6177,7463,SHORT
2022-11-12,20:54:40,2061,6184,7469,SHORT
2022-11-12,20:54:41,2055,6183,7475,SHORT
2022-11-12,20:54:42,2042,6181,7478,SHORT
2022-11-12,20:54:43,2038,6180,7477,SHORT
2022-11-12,20:54:44,2026,6181,7483,SHORT
2022-11-12,20:54:45,2032,6180,7487,SHORT
2022-11-12,20:54:46,2021,6187,7484,SHORT
2022-11-12,20:54:47,2026,6183,7489,SHORT
2022-11-12,20:54:48,2039,6189,7485,SHORT
2022-11-12,20:54:49,2021,6190,7483,SHORT
2022-11-12,20:54:50,2029,6198,7478,SHORT
2022-11-12,20:54:52,2046,6197,7475,SHORT
2022-11-12,20:54:53,2028,6200,7479,SHORT
2022-11-12,20:54:54,2012,6196,7486,SHORT
2022-11-12,20:54:55,2004,6201,7481,SHORT
2022-11-12,20:54:56,2011,6196,7485,SHORT
2022-11-12,20:54:57,1994,6200,7480,SHORT
2022-11-12,20:54:58,1978,6201,7483,SHORT
2022-11-12,20:54:59,1980,6201,7490,SHORT
2022-11-12,20:55:00,1976,6206,7487,SHORT
2022-11-12,20:55:01,1976,6205,7487,SHORT
2022-11-12,20:55:02,1981,6202,7491,SHORT
2022-11-12,20:55:03,1996,6198,7485,SHORT
2022-11-12,20:55:04,2010,6196,7491,SHORT
2022-11-12,20:55:05,1994,6196,7496,SHORT
2022-11-12,20:55:06,1987,6192,7498,SHORT
2022-11-12,20:55:07,1995,6194,7497,SHORT
2022-11-12,20:55:08,2015,6189,7503,SHORT
2022-11-12,20:55:09,2034,6183,7498,SHORT
2022-11-12,20:55:10,2032,6188,7503,SHORT
2022-11-12,20:55:11,2051,6187,7502,SHORT
2022-11-12,20:55:12,2036,6195,7496,SHORT
2022-11-12,20:55:13,2039,6189,7493,SHORT
2022-11-12,20:55:14,2037,6183,7497,SHORT
2022-11-12,20:55:15,2020,6185,7502,SHORT
2022-11-12,20:55:16,2013,6182,7508,SHORT
2022-11-12,20:55:17,2027,6180,7515,SHORT
2022-11-12,20:55:18,2046,6176,7523,SHORT
2022-11-12,20:55:19,2028,6173,7529,SHORT
2022-11-12,20:55:20,2034,6168,7533,SHORT
2022-11-12,20:55:21,2021,6174,7536,SHORT
2022-11-12,20:55:22,2017,6180,7540,SHORT
2022-11-12,20:55:23,2022,6179,7538,SHORT
2022-11-12,20:55:24,2003,6179,7543,SHORT
2022-11-12,20:55:25,2010,6178,7539,SHORT
2022-11-12,20:55:26,2026,6174,7543,SHORT
2022-11-12,20:55:27,2035,6171,7542,SHORT
2022-11-12,20:55:28,2045,6169,7545,SHORT
2022-11-12,20:55:29,2047,6171,7539,SHORT
2022-11-12,20:55:30,2036,6172,7543,SHORT
2022-11-12,20:55:31,2047,6174,7544,SHORT
2022-11-12,20:55:32,2030,6169,7548,SHORT
2022-11-12,20:55:33,2049,6165,7556,SHORT
2022-11-12,20:55:34,2053,6169,7557,SHORT
2022-11-12,20:55:35,2048,6174,7559,SHORT
2022-11-12,20:55:37,2066,6174,7567,SHORT
2022-11-12,20:55:38,2052,6180,7570,SHORT
2022-11-12,20:55:39,2038,6182,7573,SHORT
2022-11-12,20:55:40,2026,6178,7580,SHORT
2022-11-12,20:55:41,2024,6183,7588,SHORT
2022-11-12,20:55:42,2006,6177,7582,SHORT
2022-11-12,20:55:43,2022,6181,7584,SHORT
2022-11-12,20:55:44,2017,6178,7587,SHORT
2022-11-12,20:55:45,2029,6179,7593,SHORT
2022-11-12,20:55:46,2031,6184,7588,SHORT
2022-11-12,20:55:47,2017,6183,7588,SHORT
2022-11-12,20:55:48,2023,6191,7583,SHORT
2022-11-12,20:55:49,2007,6196,7580,SHORT
2022-11-12,20:55:50,2017,6202,7575,SHORT
2022-11-12,20:55:51,2026,6210,7579,SHORT
2022-11-12,20:55:52,2045,6204,7582,SHORT
2022-11-12,20:55:53,2030,6212,7579,SHORT
2022-11-12,20:55:54,2013,6211,7582,SHORT
2022-11-12,20:55:55,2004,6213,7588,SHORT
2022-11-12,20:55:56,2008,6208,7582,SHORT
2022-11-12,20:55:57,2006,6208,7586,SHORT
2022-11-12,20:55:58,2008,6209,7585,SHORT
2022-11-12,20:55:59,2013,6216,7582,SHORT
2022-11-12,20:56:00,2001,6216,7579,SHORT
2022-11-12,20:56:01,2020,6213,7579,SHORT
2022-11-12,20:56:02,2037,6221,7579,SHORT
2022-11-12,20:56:03,2043,6218,7579,SHORT
2022-11-12,20:56:04,2047,6217,7580,SHORT
2022-11-12,20:56:05,2032,6217,7579,SHORT
2022-11-12,20:56:06,2022,6224,7586,SHORT
2022-11-12,20:56:07,2020,6228,7593,SHORT
2022-11-12,20:56:08,2028,6230,7587,SHORT
2022-11-12,20:56:09,2011,6228,7595,SHORT
2022-11-12,20:56:10,2017,6236,7597,SHORT
2022-11-12,20:56:11,2028,6240,7605,SHORT
2022-11-12,20:56:12,2009,6237,7602,SHORT
2022-11-12,20:56:13,2020,6231,7596,SHORT
2022-11-12,20:56:14,2018,6228,7598,SHORT
2022-11-12,20:56:15,2029,6231,7592,SHORT
2022-11-12,20:56:16,2034,6237,7595,SHORT
2022-11-12,20:56:17,2048,6235,7595,SHORT
2022-11-12,20:56:18,2057,6238,7591,SHORT
2022-11-12,20:56:19,2051,6245,7599,SHORT
2022-11-12,20:56:20,2065,6251,7599,SHORT
2022-11-12,20:56:21,2056,6250,7603,SHORT
2022-11-12,20:56:22,2042,6256,7599,SHORT
2022-11-12,20:56:23,2051,6264,7596,SHORT
2022-11-12,20:56:24,2048,6272,7598,SHORT
2022-11-12,20:56:25,2032,6277,7595,SHORT
2022-11-12,20:56:26,2050,6281,7592,SHORT
2022-11-12,20:56:28,2049,6279,7593,SHORT
2022-11-12,20:56:29,2055,6280,7588,SHORT
2022-11-12,20:56:30,2054,6288,7587,SHORT
2022-11-12,20:56:31,2041,6295,7592,SHORT
2022-11-12,20:56:32,2058,6291,7596,SHORT
2022-11-12,20:56:33,2043,6287,7590,SHORT
2022-11-12,20:56:34,2043,6292,7588,SHORT
2022-11-12,20:56:35,2031,6286,7588,SHORT
2022-11-12,20:56:36,2019,6282,7592,SHORT
2022-11-12,20:56:37,2030,6281,7591,SHORT
2022-11-12,20:56:38,2028,6285,7598,SHORT
2022-11-12,20:56:39,2045,6287,7601,SHORT
2022-11-12,20:56:40,2056,6282,7602,SHORT
2022-11-12,20:56:41,2040,6281,7603,SHORT
2022-11-12,20:56:42,2035,6276,7602,SHORT
2022-11-12,20:56:43,2043,6281,7607,SHORT
2022-11-12,20:56:44,2028,6280,7609,SHORT
2022-11-12,20:56:45,2043,6282,7614,SHORT
2022-11-12,20:56:46,2030,6279,7616,SHORT
2022-11-12,20:56:47,2039,6286,7618,SHORT
2022-11-12,20:56:48,2028,6285,7618,SHORT
2022-11-12,20:56:49,2047,6285,7619,SHORT
2022-11-12,20:56:50,2059,6286,7626,SHORT
2022-11-12,20:56:51,2078,6281,7624,SHORT
2022-11-12,20:56:52,2088,6286,7621,SHORT
2022-11-12,20:56:53,2092,6284,7615,SHORT
2022-11-12,20:56:54,2111,6287,7616,SHORT
2022-11-12,20:56:55,2118,6291,7611,SHORT
2022-11-12,20:56:56,2119,6291,7615,SHORT
2022-11-12,20:56:57,2099,6286,7616,SHORT
2022-11-12,20:56:58,2110,6293,7620,SHORT
2022-11-12,20:56:59,2096,6301,7615,SHORT
2022-11-12,20:57:00,2104,6307,7619,SHORT
2022-11-12,20:57:01,2100,6301,7624,SHORT
2022-11-12,20:57:02,2093,6299,7627,SHORT
2022-11-12,20:57:03,2089,6306,7621,SHORT
2022-11-12,20:57:04,2083,6313,7625,SHORT
2022-11-12,20:57:05,2095,6315,7622,SHORT
2022-11-12,20:57:06,2114,6322,7618,SHORT
2022-11-12,20:57:07,2128,6317,7620,SHORT
2022-11-12,20:57:08,2145,6325,7614,SHORT
2022-11-12,20:57:09,2142,6323,7621,SHORT
2022-11-12,20:57:10,2142,6317,7619,SHORT
2022-11-12,20:57:11,2135,6325,7623,SHORT
2022-11-12,20:57:12,2150,6328,7626,SHORT
2022-11-12,20:57:13,2150,6326,7634,SHORT
2022-11-12,20:57:14,2149,6321,7641,SHORT
2022-11-12,20:57:15,2146,6317,7641,SHORT
2022-11-12,20:57:16,2140,6315,7639,SHORT
2022-11-12,20:57:17,2153,6310,7638,SHORT
2022-11-12,20:57:19,2167,6317,7635,SHORT
2022-11-12,20:57:20,2157,6318,7634,SHORT
2022-11-12,20:57:21,2168,6312,7633,SHORT
2022-11-12,20:57:22,2173,6311,7636,SHORT
2022-11-12,20:57:23,2183,6313,7632,SHORT
2022-11-12,20:57:24,2165,6317,7630,SHORT
2022-11-12,20:57:25,2176,6314,7630,SHORT
2022-11-12,20:57:26,2184,6310,7637,SHORT
2022-11-12,20:57:27,2200,6314,7643,SHORT
2022-11-12,20:57:28,2198,6313,7649,SHORT
2022-11-12,20:57:29,2209,6311,7651,SHORT
2022-11-12,20:57:30,2213,6309,7649,SHORT
2022-11-12,20:57:31,2199,6306,7649,SHORT
2022-11-12,20:57:32,2179,6309,7655,SHORT
2022-11-12,20:57:33,2194,6305,7654,SHORT
2022-11-12,20:57:34,2181,6301,7660,SHORT
2022-11-12,20:57:35,2173,6295,7658,SHORT
2022-11-12,20:57:36,2178,6297,7663,SHORT
2022-11-12,20:57:37,2169,6303,7660,SHORT
2022-11-12,20:57:38,2167,6306,7661,SHORT
2022-11-12,20:57:39,2166,6313,7657,SHORT
2022-11-12,20:57:40,2178,6317,7654,SHORT
2022-11-12,20:57:41,2166,6320,7651,SHORT
2022-11-12,20:57:42,2176,6320,7648,SHORT
2022-11-12,20:57:43,2165,6319,7643,SHORT
2022-11-12,20:57:44,2152,6317,7637,SHORT
2022-11-12,20:57:45,2152,6323,7635,SHORT
2022-11-12,20:57:46,2134,6322,7630,SHORT
2022-11-12,20:57:47,2145,6325,7627,SHORT
2022-11-12,20:57:48,2137,6329,7624,SHORT
2022-11-12,20:57:49,2146,6332,7622,SHORT
